"","Type","Diff.Un","V.Ratio.Un","Diff.Adj","M.Threshold","V.Ratio.Adj","V.Threshold","model"
"region_Eastern Europe24","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean24","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia24","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia24","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa24","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America24","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe24","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia24","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia24","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia24","Binary",0.0663276154834555,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe24","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa24","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia24","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe24","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l114","Contin.",0.166784116316805,0.551262545920152,-0.0674523497288948,"Balanced, <0.2",0.74585730309109,"Balanced, <2","optimal"
"pop_ln_l114","Contin.",0.476280472218551,0.795166892632285,0.0268671422342058,"Balanced, <0.2",0.958187432547603,"Balanced, <2","optimal"
"polity2_l114","Contin.",0.0451225283944417,0.718470810785901,-0.135088129916128,"Balanced, <0.2",0.894475511107406,"Balanced, <2","optimal"
"Polity5_durable_ln_l114","Contin.",-0.318214280270982,0.97589808462611,-0.250700591687677,"Not Balanced, >0.2",1.15211706755659,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l114","Contin.",0.110978188921787,0.73249902273289,-0.091200896827028,"Balanced, <0.2",0.957197764123077,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l114","Contin.",0.745807271935358,0.545104133471035,0.330097321480508,"Not Balanced, >0.2",0.756629578010152,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l114","Contin.",0.280345994447862,0.756198401350822,-0.0694264493314185,"Balanced, <0.2",0.871385188862294,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q114","Contin.",0.522495516932988,3.76582505951829,0.200464584135414,"Not Balanced, >0.2",1.42352082371056,"Balanced, <2","optimal"
"year114","Contin.",1.23301231312469,0.477923822597898,4.54747350886464e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1114","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand114","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia114","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia114","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe114","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean114","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia114","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia114","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa114","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America114","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe114","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia114","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia114","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia114","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe114","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa114","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia114","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe114","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l25","Contin.",0.167658618459023,0.551737949037561,-0.0356411720444707,"Balanced, <0.2",0.794130347204539,"Balanced, <2","nearest"
"pop_ln_l25","Contin.",0.488637354323316,0.829486009468405,0.0281813779353371,"Balanced, <0.2",0.984553429192696,"Balanced, <2","nearest"
"polity2_l25","Contin.",0.0848821546015458,0.695924149544399,-0.107838276488618,"Balanced, <0.2",0.87322423668713,"Balanced, <2","nearest"
"Polity5_durable_ln_l25","Contin.",-0.315150884014977,0.964543200266867,-0.250536627198681,"Not Balanced, >0.2",1.17427314750518,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l25","Contin.",0.105350946034144,0.730855183619936,-0.0808291860549144,"Balanced, <0.2",0.922086519289175,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l25","Contin.",0.731995251693148,0.569871476844566,0.328433859908571,"Not Balanced, >0.2",0.753150098781128,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l25","Contin.",0.275228459816245,0.765048776981571,-0.083136736844638,"Balanced, <0.2",0.875721580341748,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q25","Contin.",0.522495516932988,3.76582505951829,0.22348712741147,"Not Balanced, >0.2",1.48985110802913,"Balanced, <2","nearest"
"year25","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105108,"Balanced, <2","nearest"
"region_125","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand25","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia25","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia25","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe25","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean25","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia25","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia25","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa25","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America25","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe25","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia25","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia25","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia25","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe25","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa25","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia25","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe25","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l115","Contin.",0.167658618459023,0.551737949037561,-0.0460497910505539,"Balanced, <0.2",0.771266865320106,"Balanced, <2","optimal"
"pop_ln_l115","Contin.",0.488637354323316,0.829486009468405,0.0323977752789408,"Balanced, <0.2",0.990179566640013,"Balanced, <2","optimal"
"polity2_l115","Contin.",0.0848821546015458,0.695924149544399,-0.0968752454477417,"Balanced, <0.2",0.877417021939388,"Balanced, <2","optimal"
"Polity5_durable_ln_l115","Contin.",-0.315150884014977,0.964543200266867,-0.234535980356879,"Not Balanced, >0.2",1.16055699585574,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l115","Contin.",0.105350946034144,0.730855183619936,-0.0808287563338817,"Balanced, <0.2",0.925147421055796,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l115","Contin.",0.731995251693148,0.569871476844566,0.324698050580913,"Not Balanced, >0.2",0.75897144653837,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l115","Contin.",0.275228459816245,0.765048776981571,-0.0753717972989463,"Balanced, <0.2",0.878977993542607,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q115","Contin.",0.522495516932988,3.76582505951829,0.208325940376018,"Not Balanced, >0.2",1.45231541449564,"Balanced, <2","optimal"
"year115","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105108,"Balanced, <2","optimal"
"region_1115","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand115","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia115","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia115","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe115","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean115","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia115","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia115","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa115","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America115","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe115","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia115","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia115","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia115","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe115","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa115","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia115","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe115","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l26","Contin.",0.156849380024931,0.550685404127368,-0.063588871872892,"Balanced, <0.2",0.801833838904613,"Balanced, <2","nearest"
"pop_ln_l26","Contin.",0.484477933954666,0.803172716475911,0.0224887247414347,"Balanced, <0.2",0.895850601172399,"Balanced, <2","nearest"
"polity2_l26","Contin.",0.100012837689631,0.72069000435158,-0.083077066201042,"Balanced, <0.2",0.897058523719964,"Balanced, <2","nearest"
"Polity5_durable_ln_l26","Contin.",-0.298374631215016,0.969341846128989,-0.250253777029385,"Not Balanced, >0.2",1.18136146882,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l26","Contin.",0.103089368819344,0.721734835835428,-0.0996230784415289,"Balanced, <0.2",0.887906911128097,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l26","Contin.",0.713511813297824,0.566792952144519,0.330785350274874,"Not Balanced, >0.2",0.765269377091137,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l26","Contin.",0.290636920699372,0.744697224877291,-0.0720511013038682,"Balanced, <0.2",0.871844998284331,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q26","Contin.",0.522495516932988,3.76582505951829,0.230225432760559,"Not Balanced, >0.2",1.52244601759884,"Balanced, <2","nearest"
"year26","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105108,"Balanced, <2","nearest"
"region_126","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand26","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia26","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia26","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe26","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean26","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia26","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia26","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa26","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America26","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe26","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia26","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia26","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia26","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe26","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa26","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia26","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe26","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l116","Contin.",0.156849380024931,0.550685404127368,-0.0574465514767394,"Balanced, <0.2",0.793883663484601,"Balanced, <2","optimal"
"pop_ln_l116","Contin.",0.484477933954666,0.803172716475911,0.0296395530920022,"Balanced, <0.2",0.894488795657859,"Balanced, <2","optimal"
"polity2_l116","Contin.",0.100012837689631,0.72069000435158,-0.075515188604189,"Balanced, <0.2",0.900310680562903,"Balanced, <2","optimal"
"Polity5_durable_ln_l116","Contin.",-0.298374631215016,0.969341846128989,-0.241707798345865,"Not Balanced, >0.2",1.1660013344575,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l116","Contin.",0.103089368819344,0.721734835835428,-0.104339226658827,"Balanced, <0.2",0.893822417591261,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l116","Contin.",0.713511813297824,0.566792952144519,0.330624532047186,"Not Balanced, >0.2",0.769806935886109,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l116","Contin.",0.290636920699372,0.744697224877291,-0.0647417653897244,"Balanced, <0.2",0.87992250014729,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q116","Contin.",0.522495516932988,3.76582505951829,0.215064245725108,"Not Balanced, >0.2",1.49604364715733,"Balanced, <2","optimal"
"year116","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_1116","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand116","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia116","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia116","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe116","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean116","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia116","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia116","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa116","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America116","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe116","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia116","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia116","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia116","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe116","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa116","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia116","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe116","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l27","Contin.",0.159279537076427,0.54791381039772,-0.0240381410202485,"Balanced, <0.2",0.850818399379379,"Balanced, <2","nearest"
"pop_ln_l27","Contin.",0.476365677503662,0.810207078846384,0.0448205457730914,"Balanced, <0.2",0.931125426256882,"Balanced, <2","nearest"
"polity2_l27","Contin.",0.0799302997011009,0.701874844140917,-0.122788550891601,"Balanced, <0.2",0.867589320109661,"Balanced, <2","nearest"
"Polity5_durable_ln_l27","Contin.",-0.315425391845117,0.964299179462553,-0.268690846461499,"Not Balanced, >0.2",1.15696075984119,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l27","Contin.",0.095014383122009,0.724823760079085,-0.10556751007292,"Balanced, <0.2",0.917478639023245,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l27","Contin.",0.728498671061854,0.552930618841246,0.367953441661627,"Not Balanced, >0.2",0.743994842164682,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l27","Contin.",0.292038908912989,0.742143414569055,-0.0823974767168886,"Balanced, <0.2",0.850511923821908,"Balanced, <2","nearest"
